uid,texture_compatible,motion
a612ed4feea14fc390beeb3a47943054,1,0
a6139504678d4987baf061f096e52574,1,0
a613c130ebfe4528a2f6a289b916cd4e,1,0
a615760dd5b049c4976ba13011e61e68,0,1
a616260f204541e889224103fb826dc6,1,0
a6169c80ebbb42888745f73db2aac421,0,1
a6193c4a6e4547d19060b8e120dcc377,1,0
a61976950fe548a2b621fdd14b28538f,1,0
a61989f64974487a81c402d30a50c7da,1,0
a61a3eccbeb3492caaa5d80edb8c8df0,1,0
a61d64327e3c40049d9d9f8efa14f425,1,0
a61f31fe73cc48ea811f12f874f69d6f,1,0
a61fb6dd656447aa8e167eda6c38b5d7,1,0
a6210efb6067476d9fa9a5f40a33b9a0,1,0
a624f9dc60fc43d2882ebf5901cd9362,1,0
a6252da2d2c24499b66cebe454fb1df7,1,0
a628c516978f45198c9c276ecf64c7dc,0,1
a62b1f5f2c5a46879e644803c1d5be70,0,1
a62f643395dd4007be4fb1bd73373c9f,1,0
a631ab27f32949e6a8f2ed94d040b9eb,1,0
a63544b6642745249d3331fdd9951d51,1,0
a6363926d60247a8aa2e880ee7fd1ff2,1,0
a636ca9c755b471089f24beb813af410,1,0
a638aeaa1fb94005afdb305ef4f04a73,0,1
a639ccba566e478eb1cfb40860999c1d,1,0
a63b628a2d084a6baabbe489940b1018,0,1
a63bd9fb2a4649ffaed97a8798647909,1,0
a63cc428234d476c98256b38170332bf,0,1
a63d5b273ed74801830522f4b4c9fb81,1,0
a63eb082c44b4e578efbb819e70c74ae,0,1
a63f1a08a3f64baeaa031147e11b1c1d,1,0
a63f1f76996449539562dae7bfc6aab4,1,0
a640ec0a01c1480d8d9531e1c26e4777,0,1
a643a2848e724abab668d95d8ce22a27,1,0
a643a41c1d2b4e4ca9be07d58ce85060,0,1
a643d0fbdbe842a0a36becfa18b11ab9,0,1
a64461c0e8a144c8b5f876b602ea3daf,1,0
a644638f3f544f359bcba4dbc522c37d,1,0
a64685334a3f450294f961e2704538fc,0,1
a64847b55b244c25b8ccea0fc8b51795,1,0
a648f1a079674e92a1a5bccddbf8a76f,1,0
a64da14fe5c84036a1fac1d2615a7f0f,1,0
a651807537444f6dbf7a8f047955dcd6,1,0
a653f081fa7e4fe1921beab943bb22d4,1,0
a657396d68fa43f0ac7da12a6403d59f,1,0
a657f8db0ba34262b2a1dc4338ef7630,1,0
a658b51297a24fe8ae31474c3603393a,1,0
a65be77d4fb24a8497dd9a9a62fc6e59,1,0
a65c62a79bbd4db7893c369b663bcd34,1,0
a65fe7cd17814149936912300fb8620b,1,0
a6607e3f5a444b0394dc0a9804c64de7,1,0
a6615ac74bba49d4bb77092de480ba3b,1,0
a661864816ab44528f57950980d281fc,1,0
a6643e9b92da4161b5ddfdcf95e7eec1,0,1
a665e209a79e4e01a3e2fa5abff03f6a,1,0
a66727c1d9a04015968dfec724440b6d,1,0
a668d5326c4746b2a8a70d2c892a0ad2,1,0
a66a186183524df6869455f0fcbf35b4,0,1
a66d3001d1bc4138817da2eb52da42d5,1,0
a66df0642cc9445f9ae821e6195ff49a,1,0
a66e051058c648d0a078014b903ba4eb,1,0
a67015b5b2bb48cfa15eed7b20e7f195,1,0
a6704f7831b74920a6cceb483f5474da,0,1
a670d49f4042414f9aa38098fa0ec0f6,1,1
a670fed7e66e45809188fed7535451e4,1,0
a67104faa78e42948e3b8b29cbc54e62,0,1
a671f2ba4f444123b6c1b1eb3fda6b0f,1,0
a67454d8b01f42cd91ce54b2d7bd23ea,1,0
a67620f52a8e439cab5fbf1b0680c9cc,1,0
a677f2ffcae74d3db6fe68ebef89a11b,1,0
a67849c73da6482697de7f6f10b7ab82,1,0
a67af65739c24eacb4141df6805afe29,1,0
a67c4feeff3b45c28a8b1cd7f362f655,1,0
a67f476068ad4509824872110ba5beee,1,0
a67f96174811438993cd2f82419791a4,1,0
a680f332c42543f68d679fa593082a53,1,0
a681869599b84ad6b540d49a66069d71,1,0
a6827235734e4bfca326c3ea6bd9784b,1,0
a68413fe9920438a9c93cf523640d6ba,0,1
a68544fd4d124df5b08a6f34d0a3c718,1,0
a685ee43a2794427ab323c350d9c3756,1,0
a686ae619cc342879d45c2021aa2e303,0,1
a687070acb9f4e85b781cf131beabd9a,1,0
a6873528b8a7405381c026fd7e562262,0,1
a6875c85346e4882a41308d366479f7e,1,0
a68767a9245e4b1c9994a9f2f9734fbb,1,0
a68901661fa447379b1f1d1baf26d2f9,1,0
a68a5ead8c9942fe87da40bf879b57f7,1,0
a68bfdc7043e469e8479b7e87bbd8071,1,0
a68c78bed69b465dab8c927cd7429dfd,1,0
a68f90323fd44cf7a22c0afe30d6a2f8,1,0
a692de4d389b40379d2392ba26c8f976,0,1
a696042790134c998d00f370649aeda6,1,0
a69652df94f44d0a8c0f893931f65301,1,0
a699c474df284dc6a0e5f9267629f79a,1,0
a699f06e627140f299b6c2025e99dc3a,1,0
a69c83b11d3b45759289eeb34e65c3d4,1,0
a69daa84ce69446e927d3287474aa4a4,1,0
a69e30a335c24005b8b0eebe3fb6f697,1,0
a6a0c373d22146babc92aa6bd7db1934,1,0
a6a2eca6252943e289ef4336ecca38c9,0,1
a6a7595c2ff44532b53a9c8208ff2301,1,0
a6a89f07525045eca6edf93d179ac39a,0,1
a6aa2be5b93249bd9b004a49ec012700,1,0
a6b2312774ee4caca96519b44c3143d1,1,1
a6b35b5174c444f398bd10366609eb26,1,0
a6b4cd5071cb4f52933346fbf1c57a22,1,0
a6b6674d99704965ae477296b1dbb7fb,1,0
a6b723b680a9493cb8aed837176afd6b,1,0
a6b852ab397d435fb197d9110fb61d84,1,0
a6b87b72b02d4f09b82b682ca925f303,1,0
a6b953e4a23249b0b9a022df57baf91c,1,0
a6b9d923040e41d9b6e795cac9bf6a23,1,0
a6bca9ff7782420e88767b44b1d85a3f,0,1
a6bdf1d11d714e07b9dd99dda02de965,1,0
a6c04b7d4c0b4d89be9b84aaac93c582,1,0
a6c091741ab1495999c914f609263120,1,0
a6ca8da7a6a44c03ab77e307c8613a6e,0,1
a6cad7160f914e8aa9d1e9e609f2b390,1,0
a6cc5b498c3045658ac29657794eb2f5,0,1
a6ce8ae18a914d9cb1771108a58c2604,1,0
a6cf3bdbfd174e71b9ce26b06f0e95a6,1,0
a6d13df81a2f43cab6f52640e7039ec0,1,0
a6d1e36e533543cd96e040330f1097ac,1,0
a6d397ca7b7740bfbd6e8769b312f88b,1,0
a6d3f8a9816e427d95648dfafe77714f,1,0
a6d5398c77ef436986835dea85042f4e,1,0
a6d83d6eb99a4ea3b4b61d151fe74f30,1,0
a6d8f798904f4ac196c91a035359beb2,0,1
a6da0dff0f9b4a5a8e821c40b370a98f,1,0
a6ddbb309cba4cc89d46d6fd660ab2da,1,0
a6ddf6a0f9e649498b53bb3dce7b8969,1,0
a6de3ea7ceb8482db430509166a9b294,1,0
a6de6f3dd75c4fa9bdf38a96aa524fc2,1,0
a6e365b3a00a47ae940584c21283ac30,1,0
a6e726bb9dcd4bed80389b11ec080f26,1,0
a6e7b6557d7a4ebb9004cf5851427a15,1,0
a6e8bcdb300c4a40b75e2e3788914269,1,0
a6e910bc1dc745389ee2473d9a9ac794,1,0
a6ea19486a854fa2ae4ca8d3677f9dc9,1,0
a6ea2991aa8d4515975089f7d281a4a7,1,0
a6ecebb405b74463b2da072d06bce742,1,0
a6f02f37c4484ff1a4c6714717a90c2d,0,1
a6f430f3c38f4800b01ca53b4a279943,1,0
a6f7179dd15a487c8d4c463cc77eff0b,1,0
a6f7bef664274cb498963177c48e7e96,1,0
a6f7d72c96d64292ade58bf6d235e77b,0,1
a6fe8886df76450087d9c65e918043b1,1,0
a6feb1e139c842699e9f061b116212bb,1,0
a6ff5b75d81a40ffa6a9dc00481765c6,1,0
a704b1250e874a088a76525956c55442,1,0
a7066dc7340644cfbdca4e34127380e8,1,0
a707a97fee7e499bbe8e2689ed47486a,1,0
a70a745193a645b6a9b1a5c20a2890db,1,0
a70c55c2a2cd4222931b614a94d3cc41,1,0
a70d39e7c0ac48ba8a34a809338ca594,1,0
a70ebd6feba94d26ad45c743e94a14bd,1,0
a71026aea8eb45bfb95d5fbc7db27815,1,0
a7106fbdda3b40fab6bf0e15449650c7,1,0
a710fbe073a3490abb9b9cdc9795cb7b,0,1
a711a387e3534814a86bce5892e1956a,1,0
a713df2c183e40ce8e12cad76ef850a2,1,0
a715db9b32a94512828ec833bdb89d71,1,0
a715edcbc748439295e0079341fe869d,1,0
a71658605ab54776923430be2584b44d,1,0
a717cb091d2948ea97b011ba7dbf13ba,1,0
a718744443134eab8c5e009060f5f564,1,0
a71abec54f5d4fb7a5494dabc65f1da6,1,0
a71b3a5ca22c4bf78d05df7f85151870,1,0
a71d657f33c04d4f8be403cf019c380e,1,0
a71f018df7014f9798b1f028babdb4b9,1,0
a71f4fbe14b84b5a8df45244a7645605,1,0
a724eccdda63446089c2c1e0621bb779,1,0
a7251d91248b42f9a84796bc7aac2efc,1,0
a72ce34c91114673a0a070dba35c3690,1,0
a72dd8e3ba8f4352aa08a7ad79c0a83e,1,0
a72e9c196bac47c4a2f478425b9d988d,0,1
a7306b304fe24317b151273074c9eb03,1,0
a733aecadaa944b99dd2d9bc78c128e0,0,1
a734df8176ca47c68b0a90d1a17b5132,0,1
a73580270ce34389b83cdff7c4fbaa53,1,0
a735b7f558be42ef97a96250162615e0,1,0
a737bf64f1824202b73a92e4d8304be6,1,0
a73824766d8349fd830b04298cd537f0,0,1
a73913bb9f984360a9daa07c276d0f58,1,0
a739636ab13f4407bc0a6d019b4583b2,1,0
a73967fe00f6418d838f8b57e69e7b43,1,0
a73baacb4fab474ab05c35689114002b,1,0
a73c177b572c41d49f260f3ba17fc757,0,1
a73cabcaf9e648cfb9fa6e17350ed327,1,0
a73d91cdbfbe436b933ddc5483fe555f,1,0
a73da4ffc966478593ac9f10060d1b9f,1,0
a73f163da0054d75af39009b8357cc4c,0,1
a74062c5f9d645ea95c9b36d05db0dfe,1,0
a74180ee97bb4917b24cd48580663b44,1,0
a74451f3850e42e3b87cbfc08c680e19,0,1
a7457572c1d64c83a3d2af1ea3c19530,1,0
a745f452321c4a6182a05ef85c63c5d2,1,0
a7478b4540734a408037cce231df4b61,1,0
a74c40d2aef14aa1b9d5d9bd17e6a4c1,1,0
a74db7952c21494a9e4a665a2431d8b0,1,0
a74f15b9a0ac4b7bb885f7084ae9779c,1,0
a74f48f64b7d4de3a8a8a893d32ee074,1,0
a7508a4233a344008029d21a2f0024bd,1,0
a7514774377c406da64a0106a5df644f,1,0
a756e76d7abe46ceb17b9020e1aeeba6,1,0
a757ecf531334b6488bc29691011f6ad,1,0
a75825c96f7348ae9927cf7a64094299,1,0
a759678db60740369afba1316f0f4788,1,0
a759edc5f9af4ee0a08391d2c5049c0b,1,0
a7665879bd414972805f3417d0a4c9d9,1,0
a7685bd7b2354157b4c1a8264892acf0,1,0
a76bcc6e13b7419b9ad8429deb34ff0a,1,0
a76e6ef54de54f3fa0e94efc447f53b7,1,0
a76fdb5ce2494a07ad3d0f5d3274042f,1,0
a770747249b347b49f78b12edfeb2ad8,1,0
a7711808f71c4213867cc60cd45f09ae,0,1
a771dd00286343ed8e36fddcc740434f,1,0
a7764c9a884443109e9d335b6d281b77,1,0
a7780e3667954bbf97bb619cb8a3e272,0,1
a778f59649f74035af365e3f7ad101a4,1,0
a778f7561dcb4d4e8d9c4fb837594a15,1,0
a77bf5fbb25a48dca01665bb90be4e75,1,0
a77c01718b4e4601a0fb15559a8c6183,0,1
a78371f9b70f4c41aea7df8e38aed492,1,0
a783e7ef32e847728973e322649911fd,1,0
a7842fa258fc4a89af794f2163102134,1,0
a7854b5c26d24d4cb3109a5c2855669a,1,0
a78587a2838e4d539e273bccb1cf70a8,1,0
a788b9fdff6f4fc38a62f9131b7a7c8d,0,1
a789a68698cb4887a1e8d8504e49e5eb,1,0
a78a17eba65b45cab925fa01c7a91380,1,0
a78b73b39d5847ec8072a7f59b90df9a,0,1
a7919b0603df4a7e9e9e9e3250ab6322,1,0
a79409e3a5ee4408b0289f06f972ab6c,1,0
a7976a719e5e40d2b1342b3023a3ee54,0,1
a798eb12c00b4acbb91e65e6ee350c2d,1,0
a79b71aa4c2f4e108974a42925d9488d,1,0
a7a16ae70bc947fa93101c0d88b035bd,1,0
a7a3b83f29ad4b9a8d9573fabfb6ad76,1,0
a7a4e2b766a04283b9506ad5d3b3acba,1,0
a7a712e0035244488a871c1cfbe1e9c5,1,0
a7a7180709d1491680fb3fe673e15b93,1,0
a7a767c77bb042df9d56521b1003643b,1,0
a7a7b9cea2524926b4f11251ac8eca3d,1,0
a7a9cc52fe934fc2a52577bc0d3a038f,1,0
a7aa70a9ba014d36bd2661a261ec6029,1,0
a7abda28f9614f27996e439db28d3304,1,0
a7ac3ccb79584f0a9986ef3ecbfac65b,1,0
a7ac499410c34e749fa9f75618925fd5,0,1
a7aeac8aa4c64fb9b4ec8440c1876208,0,1
a7af5dff38a64c628d7673a7f50ea2dc,1,0
a7b05f15639049798a22ae3976000dc4,1,0
a7b0f812f8194b2fae8faffefe2a7a63,1,0
a7b4b0ddfad84606b00e05cd8855d435,1,0
a7b70c0891604ba38d7a87deca8e0ba8,1,0
a7b8c6dd86024e0d83ca0431e3a69eff,1,0
a7bb06376007445eabbeae9dd1fbe1ef,1,0
a7be60a14bd64d9a8a88f68b3aeb809d,0,1
a7bfaad9bb3b4375b034c86fc6243229,1,0
a7c01f62c0c04853a91db60ffabfa577,0,1
a7c0842af3e54c9eb385a71d71e93660,1,0
a7c0e728930d4cbc9fbe9264bf09e8bf,0,1
a7c3d81844d84816a1918da6ee74a8eb,1,0
a7c46f46c7aa4dabae95362be953c7da,1,0
a7c48bcf356944caa73327f9ba90ec04,1,0
a7c67d850aa14bd3a375298412e50f5d,0,1
a7c67fb71f3b496dabb6bef240add05c,0,1
a7cabc506e784406aab944e28eb2129d,0,1
a7cadb6a87e14df79a42683cc5ed857b,1,0
a7cccc7e59664675989bf4246ee51c9c,0,1
a7cdc9956499435aad4847552cda6973,1,0
a7d0c9bb7692497093ab9b13b7c5011d,0,1
a7d16cfb303a4b688545ecd8614beb8b,1,1
a7d27c2224d94c86a04083de8f9df7db,1,0
a7d34c162a544caf8fef1c58963c8453,1,0
a7d50778f4a641e28c10b6f8916c36f1,1,0
a7d68483b3f947b9a3743018aebd584a,0,1
a7d75cb1a2dd4239ac840c2648948376,1,0
a7dacc0d62dc4fb59fa294af9d19d004,0,1
a7db470ce0a34feb81cd005dd1854dbb,1,0
a7dc44d6760549e0b26677b2a587457a,1,0
a7ddc3d978064251bd4137269a9f8e85,1,0
a7df0d38ae5a4cde9d6caa37048233e4,1,0
a7e0a77f81f74c80b15ba64164e14c03,1,0
a7e1ac57f9d143b195165c80407fd60d,1,0
a7e1f30e664a4db18ecea3c6ffb0a90c,1,0
a7e3f0a6b98240649d70b927f93dd745,1,0
a7e68efdd91442fea62c63a9c518bd4f,0,1
a7e9d062022546c08349acc7e5621c4c,1,0
a7ea16630d274df2b25f6356201dc1bf,0,1
a7ece6ef23e84c40b6c2f3559886f5c3,1,0
a7ed772f2d1249939b36effa121953c0,1,0
a7edf12fb31740c0ba736be41812e28a,0,1
a7f1840a295f46409ff196fdd5d3a0e4,1,0
a7f1da7d317c4d8a800b61213df15ad7,0,1
a7f256b3c2434f30aac4f4753b62e0b7,1,0
a7f28b037e624880beaa3e5259ea31cc,1,0
a7f426205a0f4fc7ad187f5d500c7a2c,0,1
a7f4650fa26f402b81e1743a36282ea8,0,1
a7f56598e5aa4dcfb51ebe5421672202,1,0
a7f598fc336b4913ae966f924bd525c6,0,1
a7f8d425eade4383859721ae28244d25,1,0
a7fa171dfbd947148cb209ac9764ccf8,1,0
a7ff90a4675542579170e1efb20e32da,0,1
a8035741a91d400f9622073c63ee7eaa,1,0
a805e66f565a412682ac8ce45ab9ac3e,1,0
a80e9f996f22443099254ac2c1f502bc,1,0
a80ffc6191a44ed8aa5d93445d39e2ad,0,1
a814f382e3534eb1ae4639e43e124ad1,1,0
a8172a20517b4bc68bbfa632bb286e1f,1,0
a817da74b4274fd5b6c5c70180dcef2f,1,0
a8186403cd1f4332bfd839c86a45f060,1,0
a8189b34c639437d99d7df3def063ffb,0,1
a8197fd9861a49debe78954763481ff7,0,1
a81a51b9840e40a6bc38bb3998f651b1,1,0
a81d66eb143d4bb4b1d85bba35d881a8,1,0
a81ddcf043a04519b27a694892b95e15,1,0
a81e788ebf864caa87a678cb49f97744,1,1
a81f0f6c23154a80a43bfe8ef11f0155,1,0
a81f36c615204fb4bbfacc7d3d25bd25,1,0
a8200a1a4e2049f6bcf9592125c5fd14,1,0
a823674bbf5e4e018acab7a6e063faf1,0,1
a823a946db94409b81f2fdf7781c8a51,0,1
a8255220644f492a992d80986b1da8d2,1,0
a8270330036245ed863bc603515304ac,0,1
a829c84559314a8281794dc15308fef9,0,1
a8301b7575ad403a857531f10194f8aa,1,0
a835c08407dd42c39b305e780dde0d26,1,0
a835fc5d49a1456db60d7b4260a88e08,1,0
a83624dabc7a4770a53af641bd4d78f0,1,0
a839461dcbc4421989c9cc737375a1a1,1,0
a83e25da928d4295abd7da487af723cd,0,1
a83e6be0775c4ed2ae7ee24fd53f49cd,0,1
a83f1baad4104cfa9e5dbc30a56550d9,1,0
a840057efb004d3f8ab16e94fc3b64f1,1,0
a8419470cea44a7f837e2afc98a3ef8a,1,0
a8434bb2a6db4791bcdd5a0712584c24,1,0
a8454e15484047bd8dc4ffe9fd59e720,0,1
a847494d6f1847339a13ad56fba67328,1,0
a84a5bcafdc14e5d95843df63553065a,1,0
a84ab80652fd47a289ff09394aae1a5f,1,0
a84d847a4824422a82b2d13661214ca2,1,0
a84dac68352242f1abd258ba9c46bd7e,0,1
a84fe09e5c71408fae740bbcaf1160a0,1,1
a850e7e51d584b3eb922be4e0612cd5d,1,0
a8535b6bfb03499388ff16e918790c34,1,0
a857f59bacc247728ad6d5ea1c3be736,1,0
a85a316bfb8f4086a6f3b282a339c596,1,0
a85b050494a14d8aa7a5a94c82a6176c,0,1
a85c1fe11f0245908d94663d94068b89,1,0
a85caca62b274aaa8708ee593e9de43a,1,0
a8610818e432469c9cbb9768eb8cd723,0,1
a864caef2cf549fd9a35bea2265e2ee5,1,0
a8654f95c4204dd48ce606b8d612c7fb,1,0
a8659605a9904ee8b13f970ed04ac8ec,1,0
a869c645c3504e93a8b949f647e29970,1,0
a8704e56fa154d608169f492a1931652,0,1
a876eb25d5a644249103929e34741284,1,0
a877fea29e884bb88ef1ce7d304374a0,1,0
a879dd11e3354b18b2357c210919d0c2,1,0
a87a69075203401cb6a7e42bb8743aa0,1,0
a87b1e1468f64a7bb7b67a977988ac6c,1,0
a87e57148b514320834b8ca334865cd7,1,0
a87ea950da3046fca42556f6e4d97978,1,0
a87eba84708a4315925b53c04c7f046e,0,1
a87eceeb279341599db85e07319d74d4,1,0
a8805d4ce9aa4d239e5455243555f09c,1,0
a88211ab9ff2429ba204e84987fe4ffc,1,0
a883cf2a37e343a7abf3e00e81dea37c,1,0
a888a151fc1b4272882a46a3d0de3abd,1,0
a888a9926abb4691a0b91d4eee24b61e,1,0
a8897d3f32bf4d62859111f8bdac2ca9,1,0
a88c27174d9549ebafdcc34f6ab71b60,1,0
a88ff615cd9e443d8712caf7222b25f9,0,1
a8900861df984faebabfb0e0d5ff59eb,0,1
a893823fd25e496e98523becfef48d20,1,0
a896a45d8a734affa97bc1beb2172820,0,1
a8989077813b44e8837fa1b283d3c050,1,0
a89be7043ac64c2aaf370d10b21c56be,1,0
a89e6f5e85fd485abe64f9b26eb14a57,1,0
a89fe2c852e943319904938586b4f5b7,1,0
a8a0b69f776841a1a465cd9fb3762fd2,1,0
a8a1032c440646c0b1fa40dafd3ae1a9,1,0
a8a105cfc73248ddb9bf9a1bdb0f976b,1,0
a8a11e5a729449ccbf12f998a65c7030,0,1
a8a270561292434dbf22b7e65e1dcc24,1,0
a8a2dda8a4554963b128cd6ba5bbcde3,1,0
a8a2f3ef42fc4be19cc99bc0264c1c46,1,0
a8a372a9ec674379b542a5f2d54aa2a9,0,1
a8a5a8767c7141c2917968fddc848409,1,0
a8a82d3b2e294ff0b4b12b31e7856c56,1,0
a8a98ce5b4af43ca8f680cb1b005fc5d,1,0
a8a9df0f49624218ac503a12c25eeca7,1,0
a8ac4e56a05740808dd82ac40e7d5751,1,0
a8ae3399d3e545ab8902af23ea1c5562,1,0
a8b200b45b5d474f8ac5ab5745d63b70,1,0
a8b29a4b352f4383a2b53a309acecdf2,0,1
a8b2aeaaa59042ecb569fc90803021bf,0,1
a8b596d5a16542778c59a127159f515d,1,1
a8b7b6db7df24c02b9b45c84f350bc87,0,1
a8b9b2e1c6be42bcbc2bc41937f7076e,1,0
a8bae521345747db8eb68642c876e4ef,1,0
a8bb0e59068640d8854201a49d77e734,1,0
a8bd786236f64c689a11208f24dbecf6,1,0
a8be12a4d87b48e3917dfe474a346630,1,0
a8c0114b383a476bb27f8b11da8461a3,1,0
a8c054dbbfd84da5bb07fe8355abb37f,1,1
a8c09639b8234cd9965f9a50da03545c,1,0
a8c1d988740347d69d30415c06c79347,1,0
a8c2227ed5fd436994d2ff6e6e3cf703,0,1
a8c375384be9427b91a4f68125c3942a,1,0
a8c6824984ec46e89a9b2bc43d486d0a,1,0
a8c75ce1d4704e55bfecd1e81c60a373,1,0
a8c7cedad29444e4a68e2fc242fad8b9,1,0
a8c96c78b60c4023b983584383166b1d,1,0
a8cad91445b74818b855f1b2fc2254ef,0,1
a8cc2a6f0b0b4f7ca56e55d56259cae5,1,0
a8d01f5400834b5082a17f608f72d4d7,1,0
a8d15991c2184cdc9e4c5a37186b61b7,1,0
a8d21e002144447eaf30ce41944d8f67,1,0
a8d5cd0299cf42579f0ec5156ec16282,1,0
a8d62e708b674359ab1cdbc075778170,0,1
a8d63bf8b4b040098647d37738b2ced0,1,0
a8d8dd18c1e7490fa6b61ae91cc5e970,1,0
a8d970fb13af405fbd39a2c726ff2c38,0,1
a8da6c74c3064579901a036bb761a842,0,1
a8db69f56bd04226a43ffbbe6f6261ec,1,0
a8dd67704db341ddb684cedbca2adc2d,1,0
a8df3fed2bf24f888825571db5a08e1e,1,0
a8e0e07748794825b4c8ad9ef492055a,1,1
a8e1a69138614575ae138e166a45a286,1,0
a8e22c7c8bcc4a5a83b2cb72e74c88f2,1,0
a8e2604f1ccb42269e82389ef7cd1e9d,1,0
a8e266a286b444e4a991d7bd2bfcb901,1,0
a8e4e31aa9a0439892b0b32a38a0fa3b,1,0
a8e7e10f005f4baab0a2f5079d759fcd,0,1
a8e9c778598d4499903fafc7f900b548,1,0
a8ebc348e10745d49ed878908435caea,1,0
a8ec824ee7d444c9bfb482f4590cce95,0,1
a8ed0876d28c466a8439d8e1bad772f5,1,0
a8f00773d9c84741bddfb390f43a69fb,1,0
a8f02de4e002418b94fc1371882b67f3,1,0
a8f31c57922b4eb484fde2f1d6578907,0,1
a8f49877aafd462bbe7f314e4bdb1d08,1,0
a8f74baf4bb443d3af5d74148760194b,1,0
a8f779a2778c4c9996b89767409df1a7,1,1
a8f7b774646a468ea2e4b411ef8c821a,1,0
a8f930b0bfc442e7b4e3d9fda1d12b4d,1,0
a8f9f4f3ae5f42ac8ae6b7b0003d364b,1,0
a8fa556a82754c679f6cd80d3ea08088,1,0
a8fb6a8f2b5b4727bdfa31af41fdcc30,1,0
a8fc4b3233fe431786084650976aa379,1,0
a8fd7184373c4f3cb85cf5608662fcee,1,1
a9007d4daa0f48a899152bfed3c654af,1,0
a900f2e16fc34505af200361519d7a3f,0,1
a906eb962375444798336e03c445bb9c,1,0
a907f22383204ac69ebe5a275accff31,1,0
a909ff4b85a64acebe23795967aa9fe3,1,0
a90a08583e3e4f53b79b2482edab0a1d,1,0
a90be1d438ad4d09866ae3a5817f9f6f,1,0
a90cd54be74945e8a0b379cd8837bcc0,1,0
a90e5a0aa92b46fc8b2599f3a723cd97,1,0
a90f61dad1ad49cf88a9258ce79b9922,1,0
a914101b147a4d86a440e76acc946bc8,1,0
a9152fca92c74c44b917dbca30a656bb,1,0
a915d9179fe6422b9d669a3a0d726b8e,0,1
a9171afb9ddd4f07b9db6291e3aedc9e,0,1
a917f1bb22124b63a4ac2938de40c46a,1,0
a9185e6c94544761bc35f77819edd429,1,0
a9187bd40cd8405e89b356d29bc937d9,0,1
a91ae8afd7c247dbacb136611a301c82,1,0
a91ba74d15d84086ae496cbe01ad45c3,1,0
a91bd59b3db54f5cacc399c9569cf6ba,1,1
a91d6669da1140b3b1ca56e8d96fe386,1,0
a91dca72963242739dd3cc2e60637869,1,0
a91ee6957c87498db4a4fe22d1238fe8,0,1
a91f25a21c08484788648a8337a4dee5,1,0
a9216c7276f540deb14cfcc345712e0d,0,1
a921b485ce1648b3bb7dc4732aafa772,0,1
a921dcd5a4b143639c0752971e7e5ea6,1,0
a92248728f694af88decd58b67714a2a,1,0
a924b2d0e53a4a9d9c862b4f612af39e,1,0
a924f4a1c3b7411db8d3b201a2c6db5f,0,1
a9258c1c8bae4afca5d144baca96d502,1,0
a9290c8a2f5944768f1509ffff6b4fa7,1,0
a92a4eb4ab04409dbf40344f5f63925a,1,0
a92a7aface5d4fe4b95c861c57d91531,1,1
a934d11b59104865849d9c8f8c9b4164,1,0
a936d61fa6b143c984e9e699c63ff2a5,1,0
a937ca2511a2425382609b51e3427c30,1,0
a9393b8e31534093970c2975bf0bf2d3,1,0
a93b58a74201428db860e1b7dff9ce53,1,0
a93d800395eb4b4ab2a447405385e4a1,1,0
a93db43f956f440b840b5c93708f0281,1,0
a93efc20b2aa460288581e3299ff839c,1,0
a93f115f55bf4991bb05c769fcfcf71c,1,0
a9412cfc03c8457a926fe8e4ac1dc29d,1,0
a94271eca92f40cea88662184b87d2c2,1,0
a943ac90add34d43a156afddb2fbfaca,1,0
a944a5131d464764bffaf37b8b2f3fd0,1,0
a946152599a64e9f8a157f5459112ef1,1,0
a9467739bb9b44de82eaea382d3c02d8,0,1
a9474396d9794f46b2397253c5efbf07,1,0
a949b9071be94c45ae464d8a66ab34f1,0,1
a94c662f64ce40ea987be948cf375b7c,0,1
a94d81208a5442b4ae9a32ae480f07d1,1,0
a94dfff80f344b3fbe5e388c3fc19bb4,1,0
a950d1e0b2574fbd9ced0c6d6e0bb9b3,0,1
a951300ae5164cbda2567e22902642f6,1,0
a952b4dead7e4f54b6f75fe7e4add305,1,0
a9549ccb9c9144e8a700380c861823e6,1,0
a9554cc1b7b049fbac7cba9099700e68,1,0
a95815663c5c4418a92e8b82efbec67a,1,0
a95a964f322d49a48423ce668960d333,0,1
a95beca56c9d459dbd851348ff33519c,0,1
a96034427a664b41a40f7eb498044ecf,1,0
a961a0ebcac147fe9e26c19aaacbcc7b,1,0
a96336d34f534c7f8d37dd8c813189ba,1,0
a963541026bb458e97774335a37289d1,1,0
a96521f2dd184e9a8838782270078258,1,0
a965ef61e0f24077a3de4fe2101e8acb,1,0
a9663d4f35064989b62daa9b0b1597e1,1,0
a966b710f40f448e8aa39af48de3c359,1,0
a96762da3a7542f592aa954f22973695,1,0
a9677f60d36c4c2fa2e27965d09bbdb6,1,0
a967ebbb295e48159bc973cc9e6267d7,0,1
a9699e0b23624045b0fd97f74f05b470,0,1
a9699ed151a5481ea8ba2893b16abf6f,1,0
a96aa64ae83049e48c0fe6f5abe46422,1,0
a96c6ecef70945cb8a361f09b19b3a91,0,1
a971b915f4094608998a5cef9ca33778,1,0
a9725adb90074f1a83c1d313e41ed9c1,1,0
a9728e75b9f44335b7bffeeedd607acc,1,0
a973afcb047847eb8637f7553aeab68f,1,0
a9769cc69ad942b096b7e88f3a015b81,1,0
a97ae08a9f354b679fc1b8fbf51ce36f,1,0
